"genus","condition","avg_abundance"
"Sulfuritalea","b",0.0666666666666667
"Sulfurospirillum","a",0.0866666666666667
"Sulfurospirillum","b",0.0466666666666667
"Sulfurovum","a",0.253333333333333
"Sulfurovum","b",0.1
"Sunxiuqinia","a",1.8
"Sunxiuqinia","b",0.433333333333333
"Sutterella","a",75.3761904761905
"Sutterella","b",21.147619047619
"Symbiobacterium","a",0.233333333333333
"Symbiobacterium","b",0.1
"Synechococcus","a",0.05
"Synechococcus","b",0.00555555555555556
"Synechocystis","a",0.0833333333333333
"Synechocystis","b",0
"Synergistes","a",2.28333333333333
"Synergistes","b",2.08333333333333
"Syntrophaceticus","a",1.76666666666667
"Syntrophaceticus","b",1.7
"Syntrophobacter","a",0.3
"Syntrophobacter","b",0.7
"Syntrophobotulus","a",2.03333333333333
"Syntrophobotulus","b",1.5
"Syntrophomonas","a",0.8
"Syntrophomonas","b",0.655555555555556
"Syntrophorhabdus","a",0.0666666666666667
"Syntrophorhabdus","b",0
"Syntrophothermus","a",0.4
"Syntrophothermus","b",0.266666666666667
"Syntrophus","a",0.425
"Syntrophus","b",0.3
"T4virus","a",0.0444444444444444
"T4virus","b",0
"T7virus","a",0
"T7virus","b",0.0333333333333333
"Tamlana","a",0.222222222222222
"Tamlana","b",0.155555555555556
"Tannerella","a",7.77333333333333
"Tannerella","b",4.59333333333333
"Taphrina","a",0
"Taphrina","b",0.0333333333333333
"Tatumella","a",0
"Tatumella","b",0
"Taylorella","a",0.266666666666667
"Taylorella","b",0.333333333333333
"Tenacibaculum","a",0.241666666666667
"Tenacibaculum","b",0.133333333333333
"Tepidanaerobacter","a",2.58333333333333
"Tepidanaerobacter","b",2.43333333333333
"Tepidibacillus","a",0.366666666666667
"Tepidibacillus","b",0.416666666666667
"Tepidicaulis","a",0
"Tepidicaulis","b",0
"Tepidimicrobium","a",2.26666666666667
"Tepidimicrobium","b",2.23333333333333
"Tepidimonas","a",0.1
"Tepidimonas","b",0.0333333333333333
"Tepidiphilus","a",0.133333333333333
"Tepidiphilus","b",0
"Terasakiella","a",0.0333333333333333
"Terasakiella","b",0.0833333333333333
"Terasakiispira","a",0
"Terasakiispira","b",0
"Teredinibacter","a",0.0888888888888889
"Teredinibacter","b",0.0222222222222222
"Terrabacter","a",0.0333333333333333
"Terrabacter","b",0.0166666666666667
"Terracidiphilus","a",0.233333333333333
"Terracidiphilus","b",0.0333333333333333
"Terracoccus","a",0.0666666666666667
"Terracoccus","b",0.0666666666666667
"Terribacillus","a",0.1
"Terribacillus","b",0.0666666666666667
"Terriglobus","a",0
"Terriglobus","b",0.0333333333333333
"Terrimicrobium","a",3.3
"Terrimicrobium","b",1.2
"Terrisporobacter","a",3.28333333333333
"Terrisporobacter","b",3.16666666666667
"Tessaracoccus","a",0.633333333333333
"Tessaracoccus","b",0.566666666666667
"Tetragenococcus","a",0.05
"Tetragenococcus","b",0.1
"Tetrasphaera","a",0.0666666666666667
"Tetrasphaera","b",0.0333333333333333
"Thalassobacillus","a",0.316666666666667
"Thalassobacillus","b",0.3
"Thalassospira","a",0.05
"Thalassospira","b",0.0333333333333333
"Thauera","a",0.04
"Thauera","b",0.0533333333333333
"Thermacetogenium","a",0.3
"Thermacetogenium","b",0.2
"Thermaerobacter","a",0.166666666666667
"Thermaerobacter","b",0.1
"Thermanaerovibrio","a",0.266666666666667
"Thermanaerovibrio","b",0.133333333333333
"Thermicanus","a",0.233333333333333
"Thermicanus","b",0.233333333333333
"Thermincola","a",0.216666666666667
"Thermincola","b",0.233333333333333
"Thermoactinomyces","a",0.116666666666667
"Thermoactinomyces","b",0.133333333333333
"Thermoanaerobacter","a",0.275
"Thermoanaerobacter","b",0.1375
"Thermoanaerobacterium","a",0.622222222222222
"Thermoanaerobacterium","b",0.722222222222222
"Thermobacillus","a",0.133333333333333
"Thermobacillus","b",0.266666666666667
"Thermobaculum","a",0.333333333333333
"Thermobaculum","b",0.166666666666667
"Thermobrachium","a",0.533333333333333
"Thermobrachium","b",0.466666666666667
"Thermococcus","a",0.2
"Thermococcus","b",0.177777777777778
"Thermodesulfatator","a",0
"Thermodesulfatator","b",0
"Thermodesulfobacterium","a",0.266666666666667
"Thermodesulfobacterium","b",0.0666666666666667
"Thermodesulfobium","a",0.0666666666666667
"Thermodesulfobium","b",0.133333333333333
"Thermodesulfovibrio","a",0.1
"Thermodesulfovibrio","b",0.0333333333333333
"Thermofilum","a",0
"Thermofilum","b",0
"Thermogladius","a",0.0333333333333333
"Thermogladius","b",0.1
"Thermonema","a",0.166666666666667
"Thermonema","b",0.1
"Thermophagus","a",0.366666666666667
"Thermophagus","b",0.266666666666667
"Thermoplasma","a",0.0333333333333333
"Thermoplasma","b",0
"Thermorudis","a",0.5
"Thermorudis","b",0.433333333333333
"Thermosediminibacter","a",0.133333333333333
"Thermosediminibacter","b",0.166666666666667
"Thermosinus","a",2.4
"Thermosinus","b",1.46666666666667
"Thermosipho","a",0.333333333333333
"Thermosipho","b",0.5
"Thermosulfidibacter","a",0
"Thermosulfidibacter","b",0
"Thermosynechococcus","a",0.0333333333333333
"Thermosynechococcus","b",0
"Thermotalea","a",1.06666666666667
"Thermotalea","b",1.03333333333333
"Thermotoga","a",0.0444444444444444
"Thermotoga","b",0.0888888888888889
"Thermovenabulum","a",0.633333333333333
"Thermovenabulum","b",0.6
"Thermovirga","a",0.666666666666667
"Thermovirga","b",0.766666666666667
"Thermus","a",0.0555555555555556
"Thermus","b",0.0666666666666667
"Thioalkalimicrobium","a",0.0666666666666667
"Thioalkalimicrobium","b",0.0333333333333333
"Thioalkalivibrio","a",0.111111111111111
"Thioalkalivibrio","b",0.0666666666666667
"Thiocapsa","a",0.0666666666666667
"Thiocapsa","b",0
"Thioflavicoccus","a",0.1
"Thioflavicoccus","b",0.0333333333333333
"Thiohalocapsa","a",0.433333333333333
"Thiohalocapsa","b",0.233333333333333
"Thiohalorhabdus","a",0.1
"Thiohalorhabdus","b",0.0666666666666667
"Thiomargarita","a",1.1
"Thiomargarita","b",0.433333333333333
"Thiomicrospira","a",0.188888888888889
"Thiomicrospira","b",0.0111111111111111
"Thiomonas","a",0.35
"Thiomonas","b",0.0666666666666667
"Thioploca","a",0.233333333333333
"Thioploca","b",0.133333333333333
"Thiorhodococcus","a",0.1
"Thiorhodococcus","b",0.1
"Thiorhodovibrio","a",0.0666666666666667
"Thiorhodovibrio","b",0.0666666666666667
"Thiothrix","a",0.0583333333333333
"Thiothrix","b",0.0166666666666667
"Thiovulum","a",0.0333333333333333
"Thiovulum","b",0
"Tilletia","a",0.0666666666666667
"Tilletia","b",0
"Timonella","a",0
"Timonella","b",0
"Tindallia","a",0.333333333333333
"Tindallia","b",0.433333333333333
"Tolumonas","a",0.0333333333333333
"Tolumonas","b",0
"Tolypothrix","a",0.155555555555556
"Tolypothrix","b",0.155555555555556
"Trabulsiella","a",0.05
"Trabulsiella","b",0.0333333333333333
"Treponema","a",1.56349206349206
"Treponema","b",1.33015873015873
"Trichococcus","a",0.425
"Trichococcus","b",0.316666666666667
"Trichodesmium","a",0.0666666666666667
"Trichodesmium","b",0.0333333333333333
"Trichophyton","a",0.7
"Trichophyton","b",0.566666666666667
"Truepera","a",0.0666666666666667
"Truepera","b",0
"Trueperella","a",0.3
"Trueperella","b",0.183333333333333
"Tsukamurella","a",0.0833333333333333
"Tsukamurella","b",0
"Tuber","a",0
"Tuber","b",0.0333333333333333
"Tuberibacillus","a",0.233333333333333
"Tuberibacillus","b",0.166666666666667
"Tumebacillus","a",0.7
"Tumebacillus","b",0.8
"Turicibacter","a",2.11111111111111
"Turicibacter","b",1.65555555555556
"Twortvirus","a",0.0333333333333333
"Twortvirus","b",0.0166666666666667
"Tyzzerella","a",68.6166666666667
"Tyzzerella","b",73.1833333333333
"Uliginosibacterium","a",0.433333333333333
"Uliginosibacterium","b",0.133333333333333
"Ulvibacter","a",0.166666666666667
"Ulvibacter","b",0.0333333333333333
"Ureibacillus","a",0.166666666666667
"Ureibacillus","b",0.0666666666666667
"Uromyces","a",0
"Uromyces","b",0
"Vagococcus","a",0.0666666666666667
"Vagococcus","b",0.0333333333333333
"Varibaculum","a",0.366666666666667
"Varibaculum","b",0.6
"Variovorax","a",0.111111111111111
"Variovorax","b",0.1
"Veillonella","a",10.1508771929825
"Veillonella","b",8.08070175438596
"Verrucomicrobium","a",0.211111111111111
"Verrucomicrobium","b",0.144444444444444
"Vibrio","a",0.187962962962963
"Vibrio","b",0.149074074074074
"Virgibacillus","a",0.15
"Virgibacillus","b",0.0444444444444444
"Vitellibacter","a",0.0833333333333333
"Vitellibacter","b",0.15
"Vulcanibacillus","a",0.133333333333333
"Vulcanibacillus","b",0.0333333333333333
"Vulgatibacter","a",0.0333333333333333
"Vulgatibacter","b",0
"Waddlia","a",0
"Waddlia","b",0
"Weeksella","a",0.1
"Weeksella","b",0.0222222222222222
"Weissella","a",0.0333333333333333
"Weissella","b",0.0166666666666667
"Wenyingzhuangia","a",0.266666666666667
"Wenyingzhuangia","b",0.1
"Wenzhouxiangella","a",0.0666666666666667
"Wenzhouxiangella","b",0
"Williamsia","a",0.133333333333333
"Williamsia","b",0.0666666666666667
"Winogradskyella","a",0.0583333333333333
"Winogradskyella","b",0.075
"Xanthobacter","a",0.1
"Xanthobacter","b",0.0666666666666667
"Xanthomarina","a",0.0666666666666667
"Xanthomarina","b",0.0666666666666667
"Xanthomonas","a",0.277777777777778
"Xanthomonas","b",0.188888888888889
"Xanthophyllomyces","a",0.0666666666666667
"Xanthophyllomyces","b",0.0666666666666667
"Xenococcus","a",0.233333333333333
"Xenococcus","b",0.366666666666667
"Xenophilus","a",0.0333333333333333
"Xenophilus","b",0.0666666666666667
"Xenorhabdus","a",0.3
"Xenorhabdus","b",0.366666666666667
"Xylella","a",0.0833333333333333
"Xylella","b",0.0333333333333333
"Xylophilus","a",0.0333333333333333
"Xylophilus","b",0
"Yersinia","a",0.142857142857143
"Yersinia","b",0.0904761904761905
"Youngiibacter","a",10.8333333333333
"Youngiibacter","b",15.1333333333333
"Zavarzinella","a",0.0333333333333333
"Zavarzinella","b",0
"Zhouia","a",0.266666666666667
"Zhouia","b",0.133333333333333
"Zobellia","a",0.1
"Zobellia","b",0.05
"Zunongwangia","a",0.166666666666667
"Zunongwangia","b",0.0333333333333333
