"tax_asd","condition","patient_id","abundance"
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","14",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","28",6
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","29",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","36",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","37",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","94",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","99",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","103",6
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","106",9
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","111",8
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","114",9
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","115",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","120",7
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","127",7
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","132",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","141",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","142",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","143",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","152",3
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","156",4
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","158",1
"g__Clostridium;s__Clostridium sp. Marseille-P2538","b","164",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","1",4
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","2",2
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","3",8
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","5",6
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","6",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","7",7
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","8",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","13",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","14",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","29",2
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","37",2
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","94",7
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","99",1
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","103",9
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","106",4
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","111",6
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","114",10
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","115",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","120",4
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","127",12
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","132",7
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","141",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","152",2
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","156",3
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","158",1
"g__Proteiniclasticum;s__Proteiniclasticum ruminis","b","164",4
"g__Eubacterium;s__Eubacterium barkeri","b","1",2
"g__Eubacterium;s__Eubacterium barkeri","b","2",7
"g__Eubacterium;s__Eubacterium barkeri","b","3",4
"g__Eubacterium;s__Eubacterium barkeri","b","5",5
"g__Eubacterium;s__Eubacterium barkeri","b","6",5
"g__Eubacterium;s__Eubacterium barkeri","b","7",2
"g__Eubacterium;s__Eubacterium barkeri","b","8",6
"g__Eubacterium;s__Eubacterium barkeri","b","13",3
"g__Eubacterium;s__Eubacterium barkeri","b","14",1
"g__Eubacterium;s__Eubacterium barkeri","b","28",3
"g__Eubacterium;s__Eubacterium barkeri","b","29",4
"g__Eubacterium;s__Eubacterium barkeri","b","36",5
"g__Eubacterium;s__Eubacterium barkeri","b","37",2
"g__Eubacterium;s__Eubacterium barkeri","b","94",7
"g__Eubacterium;s__Eubacterium barkeri","b","103",7
"g__Eubacterium;s__Eubacterium barkeri","b","106",9
"g__Eubacterium;s__Eubacterium barkeri","b","111",6
"g__Eubacterium;s__Eubacterium barkeri","b","114",8
"g__Eubacterium;s__Eubacterium barkeri","b","115",4
"g__Eubacterium;s__Eubacterium barkeri","b","120",6
"g__Eubacterium;s__Eubacterium barkeri","b","127",6
"g__Eubacterium;s__Eubacterium barkeri","b","132",8
"g__Eubacterium;s__Eubacterium barkeri","b","141",6
"g__Eubacterium;s__Eubacterium barkeri","b","142",6
"g__Eubacterium;s__Eubacterium barkeri","b","152",4
"g__Eubacterium;s__Eubacterium barkeri","b","156",5
"g__Eubacterium;s__Eubacterium barkeri","b","158",4
"g__Eubacterium;s__Eubacterium barkeri","b","164",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","1",7
"g__Eubacterium;s__Eubacterium sp. AB3007","b","2",6
"g__Eubacterium;s__Eubacterium sp. AB3007","b","3",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","5",7
"g__Eubacterium;s__Eubacterium sp. AB3007","b","6",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","7",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","8",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","13",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","14",2
"g__Eubacterium;s__Eubacterium sp. AB3007","b","28",2
"g__Eubacterium;s__Eubacterium sp. AB3007","b","36",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","37",4
"g__Eubacterium;s__Eubacterium sp. AB3007","b","94",2
"g__Eubacterium;s__Eubacterium sp. AB3007","b","99",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","103",6
"g__Eubacterium;s__Eubacterium sp. AB3007","b","106",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","111",7
"g__Eubacterium;s__Eubacterium sp. AB3007","b","114",9
"g__Eubacterium;s__Eubacterium sp. AB3007","b","115",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","120",9
"g__Eubacterium;s__Eubacterium sp. AB3007","b","127",8
"g__Eubacterium;s__Eubacterium sp. AB3007","b","132",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","141",5
"g__Eubacterium;s__Eubacterium sp. AB3007","b","142",6
"g__Eubacterium;s__Eubacterium sp. AB3007","b","143",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","152",1
"g__Eubacterium;s__Eubacterium sp. AB3007","b","156",3
"g__Eubacterium;s__Eubacterium sp. AB3007","b","158",7
"g__Eubacterium;s__Eubacterium sp. AB3007","b","164",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","1",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","2",1
"g__Eubacterium;s__Eubacterium xylanophilum","b","3",4
"g__Eubacterium;s__Eubacterium xylanophilum","b","5",4
"g__Eubacterium;s__Eubacterium xylanophilum","b","6",1
"g__Eubacterium;s__Eubacterium xylanophilum","b","7",4
"g__Eubacterium;s__Eubacterium xylanophilum","b","13",1
"g__Eubacterium;s__Eubacterium xylanophilum","b","36",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","37",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","99",3
"g__Eubacterium;s__Eubacterium xylanophilum","b","103",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","106",4
"g__Eubacterium;s__Eubacterium xylanophilum","b","111",3
"g__Eubacterium;s__Eubacterium xylanophilum","b","114",5
"g__Eubacterium;s__Eubacterium xylanophilum","b","115",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","120",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","127",4
"g__Eubacterium;s__Eubacterium xylanophilum","b","132",5
"g__Eubacterium;s__Eubacterium xylanophilum","b","141",1
"g__Eubacterium;s__Eubacterium xylanophilum","b","142",2
"g__Eubacterium;s__Eubacterium xylanophilum","b","143",1
"g__Eubacterium;s__Eubacterium xylanophilum","b","164",1
"g__Blautia;s__Blautia sp. CAG:52","b","1",2
"g__Blautia;s__Blautia sp. CAG:52","b","2",5
"g__Blautia;s__Blautia sp. CAG:52","b","3",6
"g__Blautia;s__Blautia sp. CAG:52","b","5",2
"g__Blautia;s__Blautia sp. CAG:52","b","6",4
"g__Blautia;s__Blautia sp. CAG:52","b","7",2
"g__Blautia;s__Blautia sp. CAG:52","b","8",6
"g__Blautia;s__Blautia sp. CAG:52","b","13",9
"g__Blautia;s__Blautia sp. CAG:52","b","14",1
"g__Blautia;s__Blautia sp. CAG:52","b","28",3
"g__Blautia;s__Blautia sp. CAG:52","b","29",1
"g__Blautia;s__Blautia sp. CAG:52","b","36",5
"g__Blautia;s__Blautia sp. CAG:52","b","37",3
"g__Blautia;s__Blautia sp. CAG:52","b","94",3
"g__Blautia;s__Blautia sp. CAG:52","b","99",1
"g__Blautia;s__Blautia sp. CAG:52","b","103",5
"g__Blautia;s__Blautia sp. CAG:52","b","106",1
"g__Blautia;s__Blautia sp. CAG:52","b","111",10
"g__Blautia;s__Blautia sp. CAG:52","b","114",5
"g__Blautia;s__Blautia sp. CAG:52","b","115",3
"g__Blautia;s__Blautia sp. CAG:52","b","120",4
"g__Blautia;s__Blautia sp. CAG:52","b","127",10
"g__Blautia;s__Blautia sp. CAG:52","b","132",7
"g__Blautia;s__Blautia sp. CAG:52","b","141",2
"g__Blautia;s__Blautia sp. CAG:52","b","142",3
"g__Blautia;s__Blautia sp. CAG:52","b","152",2
"g__Blautia;s__Blautia sp. CAG:52","b","156",7
"g__Blautia;s__Blautia sp. CAG:52","b","158",4
"g__Blautia;s__Blautia sp. CAG:52","b","164",5
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","1",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","2",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","3",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","5",6
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","7",1
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","8",5
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","13",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","14",1
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","28",5
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","36",1
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","37",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","94",4
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","99",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","103",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","106",6
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","111",8
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","114",3
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","115",10
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","120",5
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","127",8
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","132",7
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","141",5
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","142",6
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","143",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","152",3
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","156",2
"g__Butyrivibrio;s__Butyrivibrio sp. INlla14","b","158",6
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","1",4
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","2",2
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","3",8
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","5",8
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","6",3
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","7",6
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","8",10
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","13",7
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","14",1
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","28",2
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","29",3
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","36",3
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","37",6
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","94",5
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","99",1
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","103",7
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","106",8
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","111",11
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","114",5
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","115",7
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","120",8
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","127",9
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","132",11
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","141",8
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","142",5
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","143",7
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","152",7
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","156",1
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","158",5
"g__Butyrivibrio;s__Butyrivibrio sp. MC2013","b","164",8
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","1",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","2",4
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","3",2
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","5",5
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","6",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","7",1
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","8",5
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","13",6
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","28",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","37",1
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","94",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","99",2
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","103",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","106",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","111",4
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","114",4
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","115",3
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","120",4
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","127",6
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","132",5
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","141",5
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","142",8
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","143",2
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","152",1
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","156",4
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","158",2
"g__Peptoclostridium;s__Peptoclostridium acidaminophilum","b","164",2
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","1",1
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","2",5
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","3",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","5",6
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","6",1
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","7",2
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","8",4
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","13",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","28",1
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","37",2
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","94",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","99",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","103",1
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","106",4
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","111",5
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","114",8
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","115",4
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","120",6
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","127",10
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","132",7
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","141",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","142",4
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","143",2
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","152",3
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","156",8
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","158",1
"g__Ruminiclostridium;s__[Clostridium] cellobioparum","b","164",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","2",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","3",2
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","5",5
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","6",2
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","7",3
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","8",6
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","13",4
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","14",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","36",3
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","37",2
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","94",7
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","99",2
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","103",5
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","106",2
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","111",8
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","114",12
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","115",4
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","120",7
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","127",8
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","132",6
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","141",5
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","142",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","143",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","152",5
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","156",7
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","158",1
"g__Ruminococcus;s__Ruminococcus sp. CAG:624","b","164",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","1",1
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","2",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","3",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","5",3
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","6",1
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","7",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","8",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","13",5
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","28",1
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","29",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","36",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","37",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","94",3
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","103",4
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","106",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","111",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","114",3
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","115",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","120",12
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","127",7
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","132",7
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","141",3
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","142",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","152",1
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","156",2
"g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus","b","164",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","2",4
"g__Coprobacillus;s__Coprobacillus sp. D6","b","5",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","7",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","8",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","14",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","29",3
"g__Coprobacillus;s__Coprobacillus sp. D6","b","36",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","37",1
"g__Coprobacillus;s__Coprobacillus sp. D6","b","94",4
"g__Coprobacillus;s__Coprobacillus sp. D6","b","99",3
"g__Coprobacillus;s__Coprobacillus sp. D6","b","106",5
"g__Coprobacillus;s__Coprobacillus sp. D6","b","132",4
"g__Coprobacillus;s__Coprobacillus sp. D6","b","143",3
"g__Coprobacillus;s__Coprobacillus sp. D6","b","152",2
"g__Coprobacillus;s__Coprobacillus sp. D7","b","1",2
"g__Coprobacillus;s__Coprobacillus sp. D7","b","2",4
"g__Coprobacillus;s__Coprobacillus sp. D7","b","3",1
"g__Coprobacillus;s__Coprobacillus sp. D7","b","5",6
"g__Coprobacillus;s__Coprobacillus sp. D7","b","6",1
"g__Coprobacillus;s__Coprobacillus sp. D7","b","7",6
"g__Coprobacillus;s__Coprobacillus sp. D7","b","8",2
"g__Coprobacillus;s__Coprobacillus sp. D7","b","13",1
