"tax_td","condition","patient_id","abundance"
"g__Flavobacterium;s__Flavobacterium sp. Leaf359","a","69",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf359","a","71",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf359","a","114",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf359","a","115",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf359","a","142",2
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","6",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","51",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","54",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","67",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","69",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","78",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","89",2
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","113",2
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","142",2
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","149",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","164",1
"g__Flavobacterium;s__Flavobacterium sp. Leaf82","a","165",2
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","31",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","51",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","52",2
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","54",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","69",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","71",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","76",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","78",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","87",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","89",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","109",1
"g__Flavobacterium;s__Flavobacterium sp. MEB061","a","113",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","3",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","5",2
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","9",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","51",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","54",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","67",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","69",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","73",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","76",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","89",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","93",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","101",2
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","109",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","113",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","114",2
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","142",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","144",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","149",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","164",1
"g__Flavobacterium;s__Flavobacterium sp. TAB 87","a","165",1
"g__Flavobacterium;s__Flavobacterium sp. URHB0058","a","71",2
"g__Flavobacterium;s__Flavobacterium sp. URHB0058","a","78",1
"g__Flavobacterium;s__Flavobacterium sp. URHB0058","a","93",1
"g__Flavobacterium;s__Flavobacterium sp. URHB0058","a","113",1
"g__Flavobacterium;s__Flavobacterium sp. URHB0058","a","114",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","5",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","31",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","51",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","53",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","59",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","69",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","71",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","87",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","101",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","113",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","149",1
"g__Flavobacterium;s__Flavobacterium spartansii","a","165",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","5",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","6",2
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","52",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","53",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","59",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","71",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","93",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","101",2
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","142",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","144",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","149",1
"g__Flavobacterium;s__Flavobacterium subsaxonicum","a","165",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","5",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","6",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","52",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","54",2
"g__Flavobacterium;s__Flavobacterium terrigena","a","69",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","89",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","101",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","142",1
"g__Flavobacterium;s__Flavobacterium terrigena","a","165",2
"g__Formosa;s__Formosa sp. Hel1_33_131","a","101",1
"g__Formosa;s__Formosa sp. Hel1_33_131","a","142",2
"g__Formosa;s__Formosa sp. Hel1_33_131","a","164",1
"g__Formosa;s__Formosa sp. Hel1_33_131","a","165",1
"g__Galbibacter;s__Galbibacter marinus","a","68",1
"g__Galbibacter;s__Galbibacter marinus","a","89",2
"g__Galbibacter;s__Galbibacter marinus","a","93",1
"g__Galbibacter;s__Galbibacter marinus","a","101",1
"g__Galbibacter;s__Galbibacter marinus","a","142",1
"g__Gelidibacter;s__Gelidibacter algens","a","5",1
"g__Gelidibacter;s__Gelidibacter algens","a","9",1
"g__Gelidibacter;s__Gelidibacter algens","a","31",1
"g__Gelidibacter;s__Gelidibacter algens","a","53",1
"g__Gelidibacter;s__Gelidibacter algens","a","67",1
"g__Gelidibacter;s__Gelidibacter algens","a","71",1
"g__Gelidibacter;s__Gelidibacter algens","a","78",1
"g__Gelidibacter;s__Gelidibacter algens","a","93",1
"g__Gelidibacter;s__Gelidibacter algens","a","101",2
"g__Gelidibacter;s__Gelidibacter algens","a","114",1
"g__Gelidibacter;s__Gelidibacter algens","a","144",1
"g__Gelidibacter;s__Gelidibacter algens","a","164",1
"g__Gelidibacter;s__Gelidibacter algens","a","165",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","6",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","31",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","69",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","71",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","76",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","87",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","101",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","114",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","149",1
"g__Gillisia;s__Gillisia sp. Hel_I_29","a","165",1
"g__Gramella;s__Gramella sp. MAR_2010_102","a","3",1
"g__Gramella;s__Gramella sp. MAR_2010_102","a","71",2
"g__Jejuia;s__Jejuia pallidilutea","a","3",1
"g__Jejuia;s__Jejuia pallidilutea","a","5",1
"g__Jejuia;s__Jejuia pallidilutea","a","9",1
"g__Jejuia;s__Jejuia pallidilutea","a","31",1
"g__Jejuia;s__Jejuia pallidilutea","a","51",1
"g__Jejuia;s__Jejuia pallidilutea","a","52",1
"g__Jejuia;s__Jejuia pallidilutea","a","54",1
"g__Jejuia;s__Jejuia pallidilutea","a","59",1
"g__Jejuia;s__Jejuia pallidilutea","a","67",2
"g__Jejuia;s__Jejuia pallidilutea","a","68",1
"g__Jejuia;s__Jejuia pallidilutea","a","71",1
"g__Jejuia;s__Jejuia pallidilutea","a","73",2
"g__Jejuia;s__Jejuia pallidilutea","a","76",1
"g__Jejuia;s__Jejuia pallidilutea","a","78",1
"g__Jejuia;s__Jejuia pallidilutea","a","89",2
"g__Jejuia;s__Jejuia pallidilutea","a","101",1
"g__Jejuia;s__Jejuia pallidilutea","a","109",1
"g__Jejuia;s__Jejuia pallidilutea","a","113",1
"g__Jejuia;s__Jejuia pallidilutea","a","114",2
"g__Jejuia;s__Jejuia pallidilutea","a","142",2
"g__Jejuia;s__Jejuia pallidilutea","a","144",1
"g__Jejuia;s__Jejuia pallidilutea","a","149",2
"g__Jejuia;s__Jejuia pallidilutea","a","164",1
"g__Kriegella;s__Kriegella aquimaris","a","5",1
"g__Kriegella;s__Kriegella aquimaris","a","6",1
"g__Kriegella;s__Kriegella aquimaris","a","52",1
"g__Kriegella;s__Kriegella aquimaris","a","59",1
"g__Kriegella;s__Kriegella aquimaris","a","71",1
"g__Kriegella;s__Kriegella aquimaris","a","73",1
"g__Kriegella;s__Kriegella aquimaris","a","76",1
"g__Kriegella;s__Kriegella aquimaris","a","89",2
"g__Kriegella;s__Kriegella aquimaris","a","93",1
"g__Kriegella;s__Kriegella aquimaris","a","101",1
"g__Kriegella;s__Kriegella aquimaris","a","109",1
"g__Kriegella;s__Kriegella aquimaris","a","113",1
"g__Kriegella;s__Kriegella aquimaris","a","142",1
"g__Kriegella;s__Kriegella aquimaris","a","149",1
"g__Kriegella;s__Kriegella aquimaris","a","164",2
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","3",1
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","71",2
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","114",1
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","144",1
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","164",1
"g__Lutibacter;s__Lutibacter sp. LPB0138","a","165",1
"g__Mesonia;s__Mesonia mobilis","a","52",1
"g__Mesonia;s__Mesonia mobilis","a","54",1
"g__Mesonia;s__Mesonia mobilis","a","78",2
"g__Mesonia;s__Mesonia mobilis","a","164",2
"g__Myroides;s__Myroides odoratimimus","a","31",1
"g__Myroides;s__Myroides odoratimimus","a","51",2
"g__Myroides;s__Myroides odoratimimus","a","59",1
"g__Myroides;s__Myroides odoratimimus","a","68",1
"g__Myroides;s__Myroides odoratimimus","a","71",1
"g__Myroides;s__Myroides odoratimimus","a","76",2
"g__Myroides;s__Myroides odoratimimus","a","78",1
"g__Myroides;s__Myroides odoratimimus","a","89",1
"g__Myroides;s__Myroides odoratimimus","a","109",1
"g__Myroides;s__Myroides odoratimimus","a","142",2
"g__Myroides;s__Myroides odoratimimus","a","164",2
"g__Myroides;s__Myroides odoratimimus","a","165",1
"g__Myroides;s__Myroides odoratus","a","3",1
"g__Myroides;s__Myroides odoratus","a","5",1
"g__Myroides;s__Myroides odoratus","a","6",1
"g__Myroides;s__Myroides odoratus","a","9",2
"g__Myroides;s__Myroides odoratus","a","51",1
"g__Myroides;s__Myroides odoratus","a","67",1
"g__Myroides;s__Myroides odoratus","a","68",1
"g__Myroides;s__Myroides odoratus","a","69",2
"g__Myroides;s__Myroides odoratus","a","73",1
"g__Myroides;s__Myroides odoratus","a","76",2
"g__Myroides;s__Myroides odoratus","a","87",2
"g__Myroides;s__Myroides odoratus","a","101",1
"g__Myroides;s__Myroides odoratus","a","109",2
"g__Myroides;s__Myroides odoratus","a","113",1
"g__Myroides;s__Myroides odoratus","a","114",1
"g__Myroides;s__Myroides odoratus","a","142",2
"g__Myroides;s__Myroides odoratus","a","149",1
"g__Myroides;s__Myroides odoratus","a","164",1
"g__Myroides;s__Myroides odoratus","a","165",2
"g__Myroides;s__Myroides profundi","a","31",1
"g__Myroides;s__Myroides profundi","a","52",2
"g__Myroides;s__Myroides profundi","a","53",1
"g__Myroides;s__Myroides profundi","a","89",1
"g__Myroides;s__Myroides profundi","a","149",1
"g__Myroides;s__Myroides profundi","a","165",1
"g__Nonlabens;s__Nonlabens marinus","a","3",1
"g__Nonlabens;s__Nonlabens marinus","a","144",1
"g__Nonlabens;s__Nonlabens sediminis","a","73",1
"g__Nonlabens;s__Nonlabens sediminis","a","89",2
"g__Nonlabens;s__Nonlabens sediminis","a","101",2
"g__Nonlabens;s__Nonlabens sp. YIK11","a","54",1
"g__Nonlabens;s__Nonlabens sp. YIK11","a","76",1
"g__Nonlabens;s__Nonlabens sp. YIK11","a","109",1
"g__Nonlabens;s__Nonlabens sp. YIK11","a","114",1
"g__Nonlabens;s__Nonlabens sp. YIK11","a","142",1
"g__Nonlabens;s__Nonlabens ulvanivorans","a","69",1
"g__Nonlabens;s__Nonlabens ulvanivorans","a","71",1
"g__Nonlabens;s__Nonlabens ulvanivorans","a","93",1
"g__Polaribacter;s__Polaribacter reichenbachii","a","9",2
"g__Polaribacter;s__Polaribacter reichenbachii","a","68",2
"g__Polaribacter;s__Polaribacter reichenbachii","a","76",2
"g__Polaribacter;s__Polaribacter reichenbachii","a","142",2
"g__Polaribacter;s__Polaribacter reichenbachii","a","164",2
"g__Polaribacter;s__Polaribacter sp. KT25b","a","3",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","5",2
"g__Polaribacter;s__Polaribacter sp. KT25b","a","31",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","52",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","53",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","54",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","67",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","68",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","69",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","73",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","78",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","89",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","114",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","144",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","149",1
"g__Polaribacter;s__Polaribacter sp. KT25b","a","165",2
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","3",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","5",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","9",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","54",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","59",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","73",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","78",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","93",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","101",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","114",1
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","142",2
"g__Psychroserpens;s__Psychroserpens sp. Hel_I_66","a","144",1
"g__Siansivirga;s__Siansivirga zeaxanthinifaciens","a","89",1
"g__Siansivirga;s__Siansivirga zeaxanthinifaciens","a","93",1
"g__Siansivirga;s__Siansivirga zeaxanthinifaciens","a","144",2
"g__Siansivirga;s__Siansivirga zeaxanthinifaciens","a","149",1
"g__Siansivirga;s__Siansivirga zeaxanthinifaciens","a","165",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","3",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","5",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","6",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","31",2
"g__Tenacibaculum;s__Tenacibaculum soleae","a","52",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","53",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","68",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","69",2
"g__Tenacibaculum;s__Tenacibaculum soleae","a","71",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","73",2
"g__Tenacibaculum;s__Tenacibaculum soleae","a","76",2
"g__Tenacibaculum;s__Tenacibaculum soleae","a","89",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","109",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","113",2
"g__Tenacibaculum;s__Tenacibaculum soleae","a","149",1
"g__Tenacibaculum;s__Tenacibaculum soleae","a","164",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","9",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","31",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","51",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","52",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","53",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","54",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","59",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","101",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","113",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","114",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","149",1
"g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m","a","164",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","9",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","51",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","52",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","54",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","67",2
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","71",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","89",2
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","93",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124","a","142",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89","a","6",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89","a","76",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89","a","109",1
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89","a","113",2
"g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89","a","114",1
"g__Weeksella;s__Weeksella sp. HMSC059D05","a","71",2
"g__Weeksella;s__Weeksella sp. HMSC059D05","a","76",2
"g__Weeksella;s__Weeksella sp. HMSC059D05","a","165",2
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","3",1
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","5",2
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","31",1
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","53",1
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","54",1
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","89",1
"g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica","a","93",1
"g__Winogradskyella;s__Winogradskyella thalassocola","a","93",2
"g__Winogradskyella;s__Winogradskyella thalassocola","a","149",2
"g__Zhouia;s__Zhouia amylolytica","a","9",1
"g__Zhouia;s__Zhouia amylolytica","a","71",1
"g__Zhouia;s__Zhouia amylolytica","a","93",1
"g__Zhouia;s__Zhouia amylolytica","a","101",2
"g__Zhouia;s__Zhouia amylolytica","a","113",1
"g__Zhouia;s__Zhouia amylolytica","a","115",1
"g__Zhouia;s__Zhouia amylolytica","a","164",1
"g__Zunongwangia;s__Zunongwangia profunda","a","5",2
"g__Zunongwangia;s__Zunongwangia profunda","a","6",1
"g__Zunongwangia;s__Zunongwangia profunda","a","76",1
"g__Zunongwangia;s__Zunongwangia profunda","a","101",1
"g__Arcticibacter;s__Arcticibacter eurypsychrophilus","a","6",1
"g__Arcticibacter;s__Arcticibacter eurypsychrophilus","a","59",2
"g__Arcticibacter;s__Arcticibacter eurypsychrophilus","a","142",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","6",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","9",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","68",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","69",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","71",2
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","73",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","87",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","89",1
"g__Arcticibacter;s__Arcticibacter svalbardensis","a","144",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","3",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","5",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","31",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","68",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","71",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","76",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","78",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","113",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","142",2
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","144",1
"g__Mucilaginibacter;s__Mucilaginibacter gossypii","a","149",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","9",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","31",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","51",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","52",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","53",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","54",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","59",2
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","67",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","68",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","69",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","71",2
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","73",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","76",1
"g__Mucilaginibacter;s__Mucilaginibacter mallensis","a","78",2
